title,link
"CMS Statistics

    ",https://catalog.data.gov/dataset/cms-statistics
"A Dataset of Amphibian Species in U.S. National Parks, Version 1.4

    ",https://catalog.data.gov/dataset/a-dataset-of-amphibian-species-in-u-s-national-parks-version-1-4
"U.S. Electric Utility Companies and Rates: Look-up by Zipcode (2022)

    ",https://catalog.data.gov/dataset/u-s-electric-utility-companies-and-rates-look-up-by-zipcode-2022
"Global Volcano Locations Database

    ",https://catalog.data.gov/dataset/global-volcano-locations-database1
"2021 CEV Data: Current Population Survey Civic Engagement and Volunteering Supplement

    ",https://catalog.data.gov/dataset/2021-cev-data-current-population-survey-civic-engagement-and-volunteering-supplement
"Fair Market Rents lookup tool

    ",https://catalog.data.gov/dataset/fair-market-rents-for-the-section-8-housing-assistance-payments-program
"Collection
            
State Court Processing Statistics Series

    ",https://catalog.data.gov/dataset/state-court-processing-statistics-series-7531d
"Findings From Fire Inspections

    ",https://catalog.data.gov/dataset/findings-from-fire-inspections
"Landscape Change Monitoring System (LCMS) Southeast Alaska Annual Landcover (Image Service)

            NGDA
        

    ",https://catalog.data.gov/dataset/landscape-change-monitoring-system-lcms-southeast-alaska-annual-landcover-image-service
"Tax Lien Sale Lists

    ",https://catalog.data.gov/dataset/tax-lien-sale-lists
"Pillbox (retired January 28, 2021)

    ",https://catalog.data.gov/dataset/pillbox-retired-2f7f9
"ORMAP The Oregon Property Tax Map

    ",https://catalog.data.gov/dataset/ormap-the-oregon-property-tax-map
"Mars surface image (Curiosity rover) labeled data set version 1

    ",https://catalog.data.gov/dataset/mars-surface-image-curiosity-rover-labeled-data-set-version-1
"Women & Minority-Owned Businesses

    ",https://catalog.data.gov/dataset/women-minority-owned-businesses
"Collection
            
TIGERweb, 2017, Series Information for the TIGERweb, Web Mapping Service and REST files

    ",https://catalog.data.gov/dataset/tigerweb-2017-series-information-for-the-tigerweb-web-mapping-service-and-rest-files
"Adjustments To Unobligated Balance Brought Forward_CPE

    ",https://catalog.data.gov/dataset/adjustments-to-unobligated-balance-brought-forward-cpe
"Hazard Mitigation Grant Program - Disaster Summaries

    ",https://catalog.data.gov/dataset/hazard-mitigation-grant-program-disaster-summaries-nemis
"EDFacts Graduates and Dropouts, 2017-18

    ",https://catalog.data.gov/dataset/edfacts-graduates-and-dropouts-2017-18-e9b7c
"CDC WONDER: Births

    ",https://catalog.data.gov/dataset/cdc-wonder-births-de22b
"CBP List of of Port of Entries by Land, Air and Sea

    ",https://catalog.data.gov/dataset/cbp-list-of-of-port-of-entries-by-land-air-and-sea
"Social Security Number Verification Service (SSNVS) - Data Exchange

    ",https://catalog.data.gov/dataset/social-security-number-verification-service-ssnvs-data-exchange
"New York City Climate Projections: Temperature and Precipitation

    ",https://catalog.data.gov/dataset/new-york-city-climate-projections-temperature-and-precipitation
"Treasury Account Symbols

    ",https://catalog.data.gov/dataset/treasury-account-symbols
"Zoning

    ",https://catalog.data.gov/dataset/zoning-5b12a
"Recycling of Plastics in the United States: Data for PET Flows for Material Flow Analysis and MRF and Reclaimer Calculations

    ",https://catalog.data.gov/dataset/recycling-of-plastics-in-the-united-states-data-for-pet-flows-for-material-flow-analysis-a
"SWAT Model Data

    ",https://catalog.data.gov/dataset/swat-model-data
"Aerospace and Defense Data:  Data Visualization

    ",https://catalog.data.gov/dataset/aerospace-and-defense-data-data-visualization
"Administrative Boundaries Centroids of National Park System Units

            NGDA
        

    ",https://catalog.data.gov/dataset/administrative-boundaries-centroids-of-national-park-system-units-c5fb0
"Air pollution and kidney function using electronic health records

    ",https://catalog.data.gov/dataset/air-pollution-and-kidney-function-using-electronic-health-records
"Iowa Liquor Sales

    ",https://catalog.data.gov/dataset/iowa-liquor-sales
"Food Allergies

    ",https://catalog.data.gov/dataset/food-allergies
"Transportation Services Index and Seasonally-Adjusted Transportation Data

    ",https://catalog.data.gov/dataset/seasonally-adjustment-transportation-data
"Degradation Measurement of Robot Arm Position Accuracy

    ",https://catalog.data.gov/dataset/degradation-measurement-of-robot-arm-position-accuracy-be76e
"Federal Student Loan Program Data

    ",https://catalog.data.gov/dataset/federal-student-loan-program-data-8fe9c
"USGS 1 meter Digital Elevation Model

    ",https://catalog.data.gov/dataset/usgs-1-meter-digital-elevation-model
"2021 Yellow Taxi Trip Data

    ",https://catalog.data.gov/dataset/2021-yellow-taxi-trip-data-jan-jul
"Pharmacy Locations

    ",https://catalog.data.gov/dataset/pharmacy-locations
"TIGER/Line Shapefile, 2023, State, New York, Primary and Secondary Roads

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2023-state-new-york-primary-and-secondary-roads
"Health Insurance Marketplace: Summary Enrollment Data for the Initial Annual Open Enrollment Period

    ",https://catalog.data.gov/dataset/health-insurance-marketplace-summary-enrollment-data-for-the-initial-annual-open-enrollmen
"Collection
            
National Motor Vehicle Crash Causation Survey (NMVCCS)

    ",https://catalog.data.gov/dataset/national-motor-vehicle-crash-causation-survey-nmvccs
"NCSS Soil Characterization Database

            NGDA
        

    ",https://catalog.data.gov/dataset/ncss-soil-characterization-database
"New York City Population By Community Districts

    ",https://catalog.data.gov/dataset/new-york-city-population-by-community-districts
"Removals

    ",https://catalog.data.gov/dataset/removals
"Understanding the Causes of School Violence Using Open Source Data, United States, 1990-2016

    ",https://catalog.data.gov/dataset/understanding-the-causes-of-school-violence-using-open-source-data-united-states-1990-2016-3f99c
"Docked Bikeshare Ridership

    ",https://catalog.data.gov/dataset/docked-bikeshare-ridership-ae4bb
"Summary Metrics by Decile and Quartile

    ",https://catalog.data.gov/dataset/summary-metrics-by-decile-and-quartile
"TIGER/Line Shapefile, Current, State, Texas, Census Tract

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-texas-census-tract
"Livestock and Meat International Trade Data

    ",https://catalog.data.gov/dataset/livestock-and-meat-international-trade-data
"Collection
            
Code of Federal Regulations in XML

    ",https://catalog.data.gov/dataset/code-of-federal-regulations-in-xml
"EnviroAtlas - Average Annual Precipitation 1981-2010 by HUC12 for the Conterminous United States

    ",https://catalog.data.gov/dataset/enviroatlas-average-annual-precipitation-1981-2010-by-huc12-for-the-conterminous-united-states3
"2024 Annual Technology Baseline (ATB) Cost and Performance Data for Electricity Generation Technologies

    ",https://catalog.data.gov/dataset/2024-annual-technology-baseline-atb-cost-and-performance-data-for-electricity-generation-t
"Quarterly Prescription Drug Plan Formulary, Pharmacy Network, and Pricing Information

    ",https://catalog.data.gov/dataset/quarterly-prescription-drug-plan-formulary-pharmacy-network-and-pricing-information
"Public Budget Database - Outlays and offsetting receipts 1962-Current

    ",https://catalog.data.gov/dataset/public-budget-database-outlays-and-offsetting-receipts-1962-current
"Job Openings and Labor Turnover Survey

    ",https://catalog.data.gov/dataset/job-openings-and-labor-turnover-survey-ac52c
"2017-18 Arrests Civil Rights Data Collection

    ",https://catalog.data.gov/dataset/2017-18-arrests-civil-rights-data-collection
"National Compensation Survey

    ",https://catalog.data.gov/dataset/national-compensation-survey-144ec
"Business Owners

    ",https://catalog.data.gov/dataset/business-owners
"EdSight (State education data repository)

    ",https://catalog.data.gov/dataset/edsight-state-education-data-repository
"Estimates of lake nitrogen, phosphorus, and chlorophyll-a concentrations to characterize harmful algal bloom risk across the United States

    ",https://catalog.data.gov/dataset/estimates-of-lake-nitrogen-phosphorus-and-chlorophyll-a-concentrations-to-characterize-har
"Artificial Intelligence and Technology

    ",https://catalog.data.gov/dataset/artificial-intelligence-and-technology
"CDC Social Vulnerability Index (CDCSVI)

    ",https://catalog.data.gov/dataset/cdc-social-vulnerability-index-cdcsvi
"Monthly Summaries of the Global Historical Climatology Network - Daily (GHCN-D)

    ",https://catalog.data.gov/dataset/monthly-summaries-of-the-global-historical-climatology-network-daily-ghcn-d2
"Beach Water Quality - Automated Sensors

    ",https://catalog.data.gov/dataset/beach-water-quality-automated-sensors
"NIST/ASME Steam Properties Database - SRD 10

    ",https://catalog.data.gov/dataset/nist-asme-steam-properties-database-srd-10-b35bb
"Autism and green space_clean

    ",https://catalog.data.gov/dataset/autism-and-green-space-clean
"WaveWatch III (WW3) Global Wave Model

    ",https://catalog.data.gov/dataset/wavewatch-iii-ww3-global-wave-model1
"CLEAR

    ",https://catalog.data.gov/dataset/clear
"Libraries - 2024 Circulation by Location

    ",https://catalog.data.gov/dataset/libraries-2024-circulation-by-location
"Marine Mammals and Sea Turtles data for the Deepwater Horizon Response and Assessment in the Gulf of Mexico, dating from 2001-06-19 to 2016-02-16

    ",https://catalog.data.gov/dataset/marine-mammals-and-sea-turtles-data-for-the-deepwater-horizon-response-and-assessment-in-02-162
"NCHS - Age-adjusted Death Rates for Selected Major Causes of Death

    ",https://catalog.data.gov/dataset/nchs-age-adjusted-death-rates-for-selected-major-causes-of-death
"Graduation Rates at Public Universities 2020-2022

    ",https://catalog.data.gov/dataset/graduation-rates-at-public-universities-2019-2021
"2020 Yellow Taxi Trip Data

    ",https://catalog.data.gov/dataset/2020-yellow-taxi-trip-data-january-june
"Disability and Health Data System (DHDS)

    ",https://catalog.data.gov/dataset/disability-and-health-data-system-dhds
"National Health Interview Survey

    ",https://catalog.data.gov/dataset/national-health-interview-survey
"MTA Major Felonies

    ",https://catalog.data.gov/dataset/mta-major-felonies
"Infant, neonatal, postneonatal, fetal, and perinatal mortality rates, by detailed race and Hispanic origin of mother: United States

    ",https://catalog.data.gov/dataset/infant-neonatal-postneonatal-fetal-and-perinatal-mortality-rates-by-detailed-race-and-hisp-016ed
"Automotive Industry Trade Data Visualization

    ",https://catalog.data.gov/dataset/automotive-industry-trade-data-visualization
"MTA NYCT Customer Engagement Statistics: 2017-2022

    ",https://catalog.data.gov/dataset/mta-customer-engagement-statistics-beginning-may-2017
"Total tonnage (foreign and domestic) of commodites carried on commercial waterways

    ",https://catalog.data.gov/dataset/total-tonnage-foreign-and-domestic-of-commodites-carried-on-commercial-waterways
"NSF Grant Funding

    ",https://catalog.data.gov/dataset/2017-nsf-grant-funding-2ac96
"Recidivism: Beginning 2008

    ",https://catalog.data.gov/dataset/recidivism-beginning-2008
"TIGER/Line Shapefile, Current, State, Illinois, Census Tract

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-illinois-census-tract
"NCHS - Teen Birth Rates for Females by Age Group, Race, and Hispanic Origin: United States

    ",https://catalog.data.gov/dataset/nchs-teen-birth-rates-for-females-by-age-group-race-and-hispanic-origin-united-states
"Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 02-10-2025-to-02-16-2025

    ",https://catalog.data.gov/dataset/product-data-for-newly-reported-drugs-in-the-medicaid-drug-rebate-program-02-10-2025-to-16
"State Taxes and Fees Collected: Beginning Fiscal Year Ending March 31, 1995

    ",https://catalog.data.gov/dataset/state-taxes-and-fees-collected-beginning-fiscal-year-ending-march-31-1995
"Social Vulnerability Index (SoVI) for the U.S. Coastal States based on the 2010 Census Tracts

    ",https://catalog.data.gov/dataset/social-vulnerability-index-sovi-for-the-u-s-coastal-states-based-on-the-2010-census-tracts1
"T-100 Domestic Market and Segment Data

    ",https://catalog.data.gov/dataset/t-100-domestic-market-and-segment-data1
